abenduaren https://eu.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
aber https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 4
abermals https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
abgeleitet https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
abgerufen https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 13
abgesagt https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
abgesehen https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
abhidnya https://en.wikipedia.org/wiki/Special:RecentChanges https://en.wikipedia.org/wiki/Tool_(band) 1 2
abi https://fiu-vro.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
abiertamente https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
ability https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 2
ablaze https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 1
able https://en.wikipedia.org/wiki/Help:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 1
able https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 2
able https://en.wikipedia.org/wiki/Wikipedia:File_upload_wizard https://en.wikipedia.org/wiki/Tool_(band) 1 4
ableism https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
abord https://fr.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
about https://ar.wikipedia.org/wiki/%D8%AA%D9%88%D9%84_(%D9%81%D8%B1%D9%82%D8%A9) https://en.wikipedia.org/wiki/Tool_(band) 1 1
about https://da.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 3
about https://donate.wikimedia.org/?wmf_source=donate&wmf_medium=sidebar&wmf_campaign=en.wikipedia.org&uselang=en https://en.wikipedia.org/wiki/Tool_(band) 1 1
about https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Tool+%28band%29 https://en.wikipedia.org/wiki/Tool_(band) 1 2
about https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Tool+%28band%29 https://en.wikipedia.org/wiki/Tool_(band) 1 2
about https://en.wikipedia.org/wiki/Help:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 9
about https://en.wikipedia.org/wiki/Help:Introduction https://en.wikipedia.org/wiki/Tool_(band) 1 2
about https://en.wikipedia.org/wiki/Main_Page https://en.wikipedia.org/wiki/Tool_(band) 1 10
about https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 5
about https://en.wikipedia.org/wiki/Special:Random https://en.wikipedia.org/wiki/Tool_(band) 1 2
about https://en.wikipedia.org/wiki/Special:RecentChanges https://en.wikipedia.org/wiki/Tool_(band) 1 4
about https://en.wikipedia.org/wiki/Special:Search https://en.wikipedia.org/wiki/Tool_(band) 1 2
about https://en.wikipedia.org/wiki/Special:SpecialPages https://en.wikipedia.org/wiki/Tool_(band) 1 2
about https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 15
about https://en.wikipedia.org/wiki/Wikipedia:About https://en.wikipedia.org/wiki/Tool_(band) 1 10
about https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 24
about https://en.wikipedia.org/wiki/Wikipedia:Contact_us https://en.wikipedia.org/wiki/Tool_(band) 1 7
about https://en.wikipedia.org/wiki/Wikipedia:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 2
about https://en.wikipedia.org/wiki/Wikipedia:File_upload_wizard https://en.wikipedia.org/wiki/Tool_(band) 1 16
about https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 3
about https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D9%84 https://en.wikipedia.org/wiki/Tool_(band) 1 1
about https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 4
about https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%82%E0%A4%B2_(%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%A1) https://en.wikipedia.org/wiki/Tool_(band) 1 2
about https://hy.wikipedia.org/wiki/Tool_(%D5%AD%D5%B8%D6%82%D5%B4%D5%A2) https://en.wikipedia.org/wiki/Tool_(band) 1 2
above https://en.wikipedia.org/wiki/Special:RecentChanges https://en.wikipedia.org/wiki/Tool_(band) 1 1
above https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
above https://en.wikipedia.org/wiki/Wikipedia:File_upload_wizard https://en.wikipedia.org/wiki/Tool_(band) 1 5
abrasiva https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
abrasive https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
abreconcertos https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 3
abreujada https://ca.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
abril https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 37
abril https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 6
abrindo https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
abrir https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
abrufstatistik https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
abs https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 1
absage https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
abschlusskonzert https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
abschnitt https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
absence https://fr.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
absolute https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
absolutely https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 2
absoluto https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
absoluto https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
absolves https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 1
abstract https://en.wikipedia.org/wiki/Help:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 1
abstract https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
abstract https://en.wikipedia.org/wiki/Wikipedia:About https://en.wikipedia.org/wiki/Tool_(band) 1 2
abstract https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 2
abstract https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%82%E0%A4%B2_(%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%A1) https://en.wikipedia.org/wiki/Tool_(band) 1 1
absurdo https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
abt https://en.wikipedia.org/wiki/Wikipedia:About https://en.wikipedia.org/wiki/Tool_(band) 1 2
abuse https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
abuse https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 2
abuse https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%82%E0%A4%B2_(%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%A1) https://en.wikipedia.org/wiki/Tool_(band) 1 1
abusive https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
abuso https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
abuso https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
aby https://cs.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
ac https://fr.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acaba https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acabado https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acabamos https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acabar https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acabou https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
academic https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 2
academic https://en.wikipedia.org/wiki/Wikipedia:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 2
academy https://da.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
academy https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
academy https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acadou https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acceder https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 2
acceder https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 2
accedieron https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
accent https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
acceptance https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 2
accepted https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
accepter https://fr.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
accepterede https://da.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
accepting https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
acces https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%82%E0%A4%B2_(%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%A1) https://en.wikipedia.org/wiki/Tool_(band) 1 1
accesible https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
access https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Tool+%28band%29 https://en.wikipedia.org/wiki/Tool_(band) 1 1
access https://en.wikipedia.org/wiki/Help:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 3
access https://en.wikipedia.org/wiki/Special:RecentChanges https://en.wikipedia.org/wiki/Tool_(band) 1 1
access https://en.wikipedia.org/wiki/Wikipedia:About https://en.wikipedia.org/wiki/Tool_(band) 1 4
access https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 7
access https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%82%E0%A4%B2_(%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%A1) https://en.wikipedia.org/wiki/Tool_(band) 1 2
accessibility https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 5
accessible https://donate.wikimedia.org/?wmf_source=donate&wmf_medium=sidebar&wmf_campaign=en.wikipedia.org&uselang=en https://en.wikipedia.org/wiki/Tool_(band) 1 1
accessibles https://fr.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
accident https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
accidental https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 1
accidente https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 2
accidents https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 6
acciones https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
accions https://ca.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acclaim https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 2
acclaimedmusic https://da.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acclaimedmusic https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acclaimedmusic https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%82%E0%A4%B2_(%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%A1) https://en.wikipedia.org/wiki/Tool_(band) 1 1
acclaimedmusic https://hy.wikipedia.org/wiki/Tool_(%D5%AD%D5%B8%D6%82%D5%B4%D5%A2) https://en.wikipedia.org/wiki/Tool_(band) 1 1
accolades https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
accompagne https://fr.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
accompanying https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
accomplished https://en.wikipedia.org/wiki/Help:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 1
accomplished https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
according https://en.wikipedia.org/wiki/Main_Page https://en.wikipedia.org/wiki/Tool_(band) 1 1
according https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 4
according https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 3
according https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
according https://en.wikipedia.org/wiki/Wikipedia:File_upload_wizard https://en.wikipedia.org/wiki/Tool_(band) 1 1
accorhotels https://fr.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 2
account https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Tool+%28band%29 https://en.wikipedia.org/wiki/Tool_(band) 1 7
account https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Tool+%28band%29 https://en.wikipedia.org/wiki/Tool_(band) 1 3
account https://en.wikipedia.org/wiki/Help:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 3
account https://en.wikipedia.org/wiki/Help:Introduction https://en.wikipedia.org/wiki/Tool_(band) 1 2
account https://en.wikipedia.org/wiki/Main_Page https://en.wikipedia.org/wiki/Tool_(band) 1 2
account https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 2
account https://en.wikipedia.org/wiki/Special:Random https://en.wikipedia.org/wiki/Tool_(band) 1 2
account https://en.wikipedia.org/wiki/Special:RecentChanges https://en.wikipedia.org/wiki/Tool_(band) 1 5
account https://en.wikipedia.org/wiki/Special:Search https://en.wikipedia.org/wiki/Tool_(band) 1 2
account https://en.wikipedia.org/wiki/Special:SpecialPages https://en.wikipedia.org/wiki/Tool_(band) 1 8
account https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 2
account https://en.wikipedia.org/wiki/Wikipedia:About https://en.wikipedia.org/wiki/Tool_(band) 1 3
account https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 19
account https://en.wikipedia.org/wiki/Wikipedia:Contact_us https://en.wikipedia.org/wiki/Tool_(band) 1 2
account https://en.wikipedia.org/wiki/Wikipedia:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 2
account https://en.wikipedia.org/wiki/Wikipedia:File_upload_wizard https://en.wikipedia.org/wiki/Tool_(band) 1 9
accounts https://en.wikipedia.org/wiki/Help:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 1
accounts https://en.wikipedia.org/wiki/Special:SpecialPages https://en.wikipedia.org/wiki/Tool_(band) 1 2
accounts https://en.wikipedia.org/wiki/Wikipedia:About https://en.wikipedia.org/wiki/Tool_(band) 1 1
accounts https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 7
accueil https://fr.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 2
accuse https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
accused https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 2
accusing https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
acento https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
aceptas https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acerca https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 2
acerca https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acercaron https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
achar https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
achegamento https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
achegar https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
achieve https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
achieve https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 2
achieved https://en.wikipedia.org/wiki/Wikipedia:File_upload_wizard https://en.wikipedia.org/wiki/Tool_(band) 1 1
acht https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
acid https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
acknowledged https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
acordado https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acordo https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 2
acortado https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 2
acostuma https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
acquired https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
acquisition https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 1
acronym https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
across https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 3
across https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
across https://en.wikipedia.org/wiki/Wikipedia:File_upload_wizard https://en.wikipedia.org/wiki/Tool_(band) 1 1
act https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 4
act https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
actes https://ca.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
action https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 1
action https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%82%E0%A4%B2_(%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%A1) https://en.wikipedia.org/wiki/Tool_(band) 1 2
action https://hu.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 5
actions https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Tool+%28band%29 https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Tool+%28band%29 https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Help:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Help:Introduction https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Main_Page https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Special:Random https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Special:RecentChanges https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Special:Search https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Special:SpecialPages https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
actions https://en.wikipedia.org/wiki/Wikipedia:About https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 3
actions https://en.wikipedia.org/wiki/Wikipedia:Contact_us https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Wikipedia:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://en.wikipedia.org/wiki/Wikipedia:File_upload_wizard https://en.wikipedia.org/wiki/Tool_(band) 1 1
actions https://fr.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
activamente https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
activar https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
activated https://en.wikipedia.org/wiki/Special:RecentChanges https://en.wikipedia.org/wiki/Tool_(band) 1 1
activated https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 2
active https://de.wikipedia.org/wiki/Tool_(Band) https://en.wikipedia.org/wiki/Tool_(band) 1 1
active https://en.wikipedia.org/wiki/Main_Page https://en.wikipedia.org/wiki/Tool_(band) 1 1
active https://en.wikipedia.org/wiki/Special:SpecialPages https://en.wikipedia.org/wiki/Tool_(band) 1 1
active https://en.wikipedia.org/wiki/Tool_(band) https://en.wikipedia.org/wiki/Tool_(band) 0 1
active https://en.wikipedia.org/wiki/Wikipedia:About https://en.wikipedia.org/wiki/Tool_(band) 1 1
actives https://fr.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
actividad https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
actividade https://gl.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 4
activist https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 1
activist https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
activists https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
activitat https://ca.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 2
activities https://en.wikipedia.org/wiki/Wikipedia:Community_portal https://en.wikipedia.org/wiki/Tool_(band) 1 1
activities https://en.wikipedia.org/wiki/Wikipedia:Contents https://en.wikipedia.org/wiki/Tool_(band) 1 5
activo https://es.wikipedia.org/wiki/Tool https://en.wikipedia.org/wiki/Tool_(band) 1 1
actor https://en.wikipedia.org/wiki/Portal:Current_events https://en.wikipedia.org/wiki/Tool_(band) 1 1
